Time	Channel A
(s)	(V)

2.27214532	-1.78732800
2.27239533	-1.80197800
2.27264535	-1.81662800
2.27289536	-1.81174500
2.27314538	-1.80197800
2.27339540	-1.79709400
2.27364541	-1.78244400
2.27389543	-1.79221100
2.27414544	-1.80686100
2.27439546	-1.79709400
2.27464548	-1.80197800
2.27489549	-1.81174500
2.27514551	-1.80197800
2.27539552	-1.80686100
2.27564554	-1.81174500
2.27589556	-1.80686100
2.27614557	-1.80197800
2.27639559	-1.79709400
2.27664560	-1.79221100
2.27689562	-1.79709400
2.27714564	-1.81174500
2.27739565	-1.80686100
2.27764567	-1.80197800
2.27789568	-1.79709400
2.27814570	-1.79221100
2.27839572	-1.80686100
2.27864573	-1.81174500
2.27889575	-1.79709400
2.27914576	-1.81174500
2.27939578	-1.81174500
2.27964580	-1.79709400
2.27989581	-1.79221100
2.28014583	-1.79221100
2.28039584	-1.80686100
2.28064586	-1.81174500
2.28089588	-1.79709400
2.28114589	-1.79221100
2.28139591	-1.82151100
2.28164592	-1.79709400
2.28189594	-1.79709400
2.28214596	-1.80197800
2.28239597	-1.81662800
2.28264599	-1.80686100
2.28289600	-1.80686100
2.28314602	-1.79221100
2.28339604	-1.82151100
2.28364605	-1.80686100
2.28389607	-1.81662800
2.28414608	-1.80686100
2.28439610	-1.79221100
2.28464612	-1.79709400
2.28489613	-1.80686100
2.28514615	-1.79221100
2.28539616	-1.80197800
2.28564618	-1.79221100
2.28589620	-1.80686100
2.28614621	-1.79709400
2.28639623	-1.80686100
2.28664624	-1.79709400
2.28689626	-1.78732800
2.28714628	-1.82151100
2.28739629	-1.79221100
2.28764631	-1.80686100
2.28789632	-1.82151100
2.28814634	-1.80686100
2.28839636	-1.80686100
2.28864637	-1.80686100
2.28889639	-1.80197800
2.28914640	-1.79709400
2.28939642	-1.81662800
2.28964644	-1.80686100
2.28989645	-1.80197800
2.29014647	-1.81174500
2.29039648	-1.79709400
2.29064650	-1.80686100
2.29089652	-1.81174500
2.29114653	-1.79709400
2.29139655	-1.79709400
2.29164656	-1.80197800
2.29189658	-1.79709400
2.29214660	-1.78732800
2.29239661	-1.80686100
2.29264663	-1.80686100
2.29289664	-1.80686100
2.29314666	-1.79221100
2.29339668	-1.80197800
2.29364669	-1.81174500
2.29389671	-1.79221100
2.29414672	-1.80197800
2.29439674	-1.81174500
2.29464676	-1.80686100
2.29489677	-1.78732800
2.29514679	-1.80197800
2.29539680	-1.81174500
2.29564682	-1.79221100
2.29589684	-1.81174500
2.29614685	-1.79221100
2.29639687	-1.81174500
2.29664688	-1.80686100
2.29689690	-1.78732800
2.29714691	-1.79221100
2.29739693	-1.81174500
2.29764695	-1.81174500
2.29789696	-1.81174500
2.29814698	-1.82151100
2.29839699	-1.79221100
2.29864701	-1.80197800
2.29889703	-1.80686100
2.29914704	-1.79221100
2.29939706	-1.81174500
2.29964707	-1.79709400
2.29989709	-1.80197800
2.30014711	-1.80197800
2.30039712	-1.81174500
2.30064714	-1.80686100
2.30089715	-1.79709400
2.30114717	-1.79709400
2.30139719	-1.81662800
2.30164720	-1.80686100
2.30189722	-1.79221100
2.30214723	-1.79221100
2.30239725	-1.80197800
2.30264727	-1.81662800
2.30289728	-1.80197800
2.30314730	-1.79221100
2.30339731	-1.81662800
2.30364733	-1.81174500
2.30389735	-1.79221100
2.30414736	-1.80197800
2.30439738	-1.81174500
2.30464739	-1.80686100
2.30489741	-1.80686100
2.30514743	-1.81662800
2.30539744	-1.80197800
2.30564746	-1.80197800
2.30589747	-1.81662800
2.30614749	-1.80197800
2.30639751	-1.81174500
2.30664752	-1.80686100
2.30689754	-1.79709400
2.30714755	-1.80686100
2.30739757	-1.81174500
2.30764759	-1.78732800
2.30789760	-1.81174500
2.30814762	-1.80197800
2.30839763	-1.80197800
2.30864765	-1.80686100
2.30889767	-1.80197800
2.30914768	-1.80197800
2.30939770	-1.79221100
2.30964771	-1.81174500
2.30989773	-1.82151100
2.31014775	-1.80197800
2.31039776	-1.79709400
2.31064778	-1.78732800
2.31089779	-1.79709400
2.31114781	-1.79221100
2.31139783	-1.81662800
2.31164784	-1.79221100
2.31189786	-1.80686100
2.31214787	-1.80197800
2.31239789	-1.80686100
2.31264791	-1.80197800
2.31289792	-1.81174500
2.31314794	-1.80197800
2.31339795	-1.79709400
2.31364797	-1.80197800
2.31389799	-1.80686100
2.31414800	-1.79221100
2.31439802	-1.79709400
2.31464803	-1.79221100
2.31489805	-1.81174500
2.31514807	-1.80686100
2.31539808	-1.81174500
2.31564810	-1.79709400
2.31589811	-1.81662800
2.31614813	-1.79221100
2.31639815	-1.79709400
2.31664816	-1.79221100
2.31689818	-1.80197800
2.31714819	-1.81662800
2.31739821	-1.78244400
2.31764823	-1.80686100
2.31789824	-1.81662800
2.31814826	-1.80197800
2.31839827	-1.79709400
2.31864829	-1.81174500
2.31889831	-1.81174500
2.31914832	-1.81662800
2.31939834	-1.81174500
2.31964835	-1.82639500
2.31989837	-1.79709400
2.32014839	-1.80686100
2.32039840	-1.81174500
2.32064842	-1.79221100
2.32089843	-1.79221100
2.32114845	-1.81174500
2.32139847	-1.81662800
2.32164848	-1.81174500
2.32189850	-1.80686100
2.32214851	-1.81662800
2.32239853	-1.81662800
2.32264855	-1.79709400
2.32289856	-1.80686100
2.32314858	-1.80686100
2.32339859	-1.79709400
2.32364861	-1.80197800
2.32389863	-1.82639500
2.32414864	-1.81174500
2.32439866	-1.80686100
2.32464867	-1.79709400
2.32489869	-1.79221100
2.32514871	-1.80197800
2.32539872	-1.80686100
2.32564874	-1.81174500
2.32589875	-1.79221100
2.32614877	-1.80197800
2.32639879	-1.81662800
2.32664880	-1.78732800
2.32689882	-1.79221100
2.32714883	-1.79709400
2.32739885	-1.81662800
2.32764887	-1.81174500
2.32789888	-1.80197800
2.32814890	-1.79221100
2.32839891	-1.80686100
2.32864893	-1.78732800
2.32889895	-1.81174500
2.32914896	-1.79221100
2.32939898	-1.79221100
2.32964899	-1.80686100
2.32989901	-1.79221100
2.33014903	-1.80197800
2.33039904	-1.78732800
2.33064906	-1.81662800
2.33089907	-1.81662800
2.33114909	-1.81174500
2.33139911	-1.80686100
2.33164912	-1.79221100
2.33189914	-1.81662800
2.33214915	-1.79221100
2.33239917	-1.79221100
2.33264919	-1.80197800
2.33289920	-1.80197800
2.33314922	-1.79221100
2.33339923	-1.80197800
2.33364925	-1.80197800
2.33389927	-1.81662800
2.33414928	-1.79709400
2.33439930	-1.79709400
2.33464931	-1.78732800
2.33489933	-1.80197800
2.33514935	-1.80197800
2.33539936	-1.80197800
2.33564938	-1.81662800
2.33589939	-1.80197800
2.33614941	-1.80686100
2.33639943	-1.79709400
2.33664944	-1.79709400
2.33689946	-1.80686100
2.33714947	-1.79709400
2.33739949	-1.81174500
2.33764951	-1.80197800
2.33789952	-1.80197800
2.33814954	-1.80197800
2.33839955	-1.79709400
2.33864957	-1.79221100
2.33889959	-1.79709400
2.33914960	-1.81174500
2.33939962	-1.79709400
2.33964963	-1.79221100
2.33989965	-1.81174500
2.34014967	-1.80197800
2.34039968	-1.79221100
2.34064970	-1.80197800
2.34089971	-1.78732800
2.34114973	-1.79221100
2.34139975	-1.79221100
2.34164976	-1.80197800
2.34189978	-1.79709400
2.34214979	-1.81662800
2.34239981	-1.79221100
2.34264983	-1.79221100
2.34289984	-1.81662800
2.34314986	-1.81662800
2.34339987	-1.80197800
2.34364989	-1.81174500
2.34389991	-1.82639500
2.34414992	-1.81662800
2.34439994	-1.80686100
2.34464995	-1.80686100
2.34489997	-1.82639500
2.34514999	-1.80197800
2.34540000	-1.82151100
2.34565002	-1.80686100
2.34590003	-1.82151100
2.34615005	-1.81174500
2.34640006	-1.79221100
2.34665008	-1.81662800
2.34690010	-1.81174500
2.34715011	-1.82639500
2.34740013	-1.80686100
2.34765014	-1.81662800
2.34790016	-1.82151100
2.34815018	-1.79221100
2.34840019	-1.77756100
2.34865021	-1.80686100
2.34890022	-1.80686100
2.34915024	-1.80686100
2.34940026	-1.80197800
2.34965027	-1.80197800
2.34990029	-1.80686100
2.35015030	-1.79709400
2.35040032	-1.80686100
2.35065034	-1.81662800
2.35090035	-1.79221100
2.35115037	-1.79221100
2.35140038	-1.80686100
2.35165040	-1.79709400
2.35190042	-1.78732800
2.35215043	-1.80197800
2.35240045	-1.82151100
2.35265046	-1.79709400
2.35290048	-1.81174500
2.35315050	-1.81174500
2.35340051	-1.80197800
2.35365053	-1.79709400
2.35390054	-1.78732800
2.35415056	-1.80686100
2.35440058	-1.80686100
2.35465059	-1.81174500
2.35490061	-1.80686100
2.35515062	-1.81174500
2.35540064	-1.82151100
2.35565066	-1.82151100
2.35590067	-1.80197800
2.35615069	-1.80686100
2.35640070	-1.80686100
2.35665072	-1.79221100
2.35690074	-1.80686100
2.35715075	-1.79221100
2.35740077	-1.78732800
2.35765078	-1.77756100
2.35790080	-1.79709400
2.35815082	-1.80197800
2.35840083	-1.78732800
2.35865085	-1.81174500
2.35890086	-1.78244400
2.35915088	-1.78732800
2.35940090	-1.81662800
2.35965091	-1.80197800
2.35990093	-1.79709400
2.36015094	-1.78732800
2.36040096	-1.80197800
2.36065098	-1.81174500
2.36090099	-1.77267700
2.36115101	-1.80686100
2.36140102	-1.79221100
2.36165104	-1.81662800
2.36190106	-1.78732800
2.36215107	-1.81174500
2.36240109	-1.79709400
2.36265110	-1.78732800
2.36290112	-1.80197800
2.36315114	-1.79709400
2.36340115	-1.82151100
2.36365117	-1.80686100
2.36390118	-1.82151100
2.36415120	-1.79221100
2.36440122	-1.80197800
2.36465123	-1.80686100
2.36490125	-1.81174500
2.36515126	-1.81174500
2.36540128	-1.78732800
2.36565130	-1.80686100
2.36590131	-1.78244400
2.36615133	-1.80686100
2.36640134	-1.81662800
2.36665136	-1.82151100
2.36690138	-1.81662800
2.36715139	-1.81662800
2.36740141	-1.80197800
2.36765142	-1.80686100
2.36790144	-1.81174500
2.36815146	-1.80197800
2.36840147	-1.80197800
2.36865149	-1.80197800
2.36890150	-1.80197800
2.36915152	-1.80197800
2.36940154	-1.81662800
2.36965155	-1.81174500
2.36990157	-1.80197800
2.37015158	-1.80197800
2.37040160	-1.77267700
2.37065162	-1.81662800
2.37090163	-1.80197800
2.37115165	-1.81174500
2.37140166	-1.81174500
2.37165168	-1.81174500
2.37190170	-1.80686100
2.37215171	-1.78244400
2.37240173	-1.79221100
2.37265174	-1.79709400
2.37290176	-1.80686100
2.37315178	-1.79709400
2.37340179	-1.79709400
2.37365181	-1.79221100
2.37390182	-1.81174500
2.37415184	-1.80197800
2.37440186	-1.80686100
2.37465187	-1.80197800
2.37490189	-1.79709400
2.37515190	-1.81174500
2.37540192	-1.80686100
2.37565194	-1.80686100
2.37590195	-1.79709400
2.37615197	-1.79709400
2.37640198	-1.81174500
2.37665200	-1.80686100
2.37690202	-1.80197800
2.37715203	-1.80686100
2.37740205	-1.80197800
2.37765206	-1.80686100
2.37790208	-1.79221100
2.37815210	-1.79221100
2.37840211	-1.81174500
2.37865213	-1.81174500
2.37890214	-1.79709400
2.37915216	-1.80686100
2.37940218	-1.80686100
2.37965219	-1.80197800
2.37990221	-1.81174500
2.38015222	-1.82639500
2.38040224	-1.80686100
2.38065226	-1.77267700
2.38090227	-1.80686100
2.38115229	-1.81174500
2.38140230	-1.79221100
2.38165232	-1.80686100
2.38190234	-1.79709400
2.38215235	-1.78244400
2.38240237	-1.79221100
2.38265238	-1.80686100
2.38290240	-1.80686100
2.38315242	-1.81174500
2.38340243	-1.81174500
2.38365245	-1.79709400
2.38390246	-1.80686100
2.38415248	-1.78732800
2.38440250	-1.78732800
2.38465251	-1.79709400
2.38490253	-1.79709400
2.38515254	-1.79221100
2.38540256	-1.80686100
2.38565258	-1.80686100
2.38590259	-1.79221100
2.38615261	-1.80197800
2.38640262	-1.78244400
2.38665264	-1.79221100
2.38690266	-1.81174500
2.38715267	-1.81174500
2.38740269	-1.79709400
2.38765270	-1.81174500
2.38790272	-1.79221100
2.38815274	-1.80686100
2.38840275	-1.79221100
2.38865277	-1.80197800
2.38890278	-1.80686100
2.38915280	-1.79709400
2.38940282	-1.80197800
2.38965283	-1.79709400
2.38990285	-1.78732800
2.39015286	-1.80197800
2.39040288	-1.80197800
2.39065290	-1.80686100
2.39090291	-1.80197800
2.39115293	-1.80686100
2.39140294	-1.81174500
2.39165296	-1.80197800
2.39190298	-1.78732800
2.39215299	-1.78732800
2.39240301	-1.79709400
2.39265302	-1.80197800
2.39290304	-1.81174500
2.39315306	-1.81174500
2.39340307	-1.80197800
2.39365309	-1.80686100
2.39390310	-1.80686100
2.39415312	-1.80197800
2.39440314	-1.80197800
2.39465315	-1.81662800
2.39490317	-1.80197800
2.39515318	-1.81174500
2.39540320	-1.82639500
2.39565322	-1.80686100
2.39590323	-1.81174500
2.39615325	-1.79709400
2.39640326	-1.79221100
2.39665328	-1.79709400
2.39690329	-1.79221100
2.39715331	-1.79709400
2.39740333	-1.79221100
2.39765334	-1.82151100
2.39790336	-1.80686100
2.39815337	-1.80686100
2.39840339	-1.78732800
2.39865341	-1.78732800
2.39890342	-1.78732800
2.39915344	-1.79709400
2.39940345	-1.82639500
2.39965347	-1.80686100
2.39990349	-1.79221100
2.40015350	-1.79221100
2.40040352	-1.80197800
2.40065353	-1.81662800
2.40090355	-1.81174500
2.40115357	-1.81174500
2.40140358	-1.80686100
2.40165360	-1.81174500
2.40190361	-1.81662800
2.40215363	-1.81174500
2.40240365	-1.79709400
2.40265366	-1.79221100
2.40290368	-1.79709400
2.40315369	-1.80686100
2.40340371	-1.79709400
2.40365373	-1.81174500
2.40390374	-1.81174500
2.40415376	-1.79221100
2.40440377	-1.80686100
2.40465379	-1.80686100
2.40490381	-1.80197800
2.40515382	-1.80686100
2.40540384	-1.80197800
2.40565385	-1.81174500
2.40590387	-1.80686100
2.40615389	-1.80197800
2.40640390	-1.80197800
2.40665392	-1.82639500
2.40690393	-1.79221100
2.40715395	-1.81662800
2.40740397	-1.81174500
2.40765398	-1.80197800
2.40790400	-1.79221100
2.40815401	-1.78732800
2.40840403	-1.79221100
2.40865405	-1.79221100
2.40890406	-1.80197800
2.40915408	-1.79709400
2.40940409	-1.79221100
2.40965411	-1.81174500
2.40990413	-1.81174500
2.41015414	-1.79221100
2.41040416	-1.81174500
2.41065417	-1.80686100
2.41090419	-1.82151100
2.41115421	-1.79709400
2.41140422	-1.80686100
2.41165424	-1.79221100
2.41190425	-1.78732800
2.41215427	-1.81174500
2.41240429	-1.80197800
2.41265430	-1.80197800
2.41290432	-1.80197800
2.41315433	-1.80686100
2.41340435	-1.81174500
2.41365437	-1.79709400
2.41390438	-1.79221100
2.41415440	-1.79709400
2.41440441	-1.79221100
2.41465443	-1.79709400
2.41490445	-1.80686100
2.41515446	-1.79221100
2.41540448	-1.79709400
2.41565449	-1.81662800
2.41590451	-1.79709400
2.41615453	-1.81174500
2.41640454	-1.81662800
2.41665456	-1.79709400
2.41690457	-1.80686100
2.41715459	-1.78244400
2.41740461	-1.80197800
2.41765462	-1.80686100
2.41790464	-1.78732800
2.41815465	-1.79709400
2.41840467	-1.79709400
2.41865469	-1.79709400
2.41890470	-1.80686100
2.41915472	-1.79709400
2.41940473	-1.78244400
2.41965475	-1.79709400
2.41990477	-1.80197800
2.42015478	-1.80686100
2.42040480	-1.78732800
2.42065481	-1.79709400
2.42090483	-1.80197800
2.42115485	-1.80197800
2.42140486	-1.79221100
2.42165488	-1.80197800
2.42190489	-1.80197800
2.42215491	-1.77756100
2.42240493	-1.78244400
2.42265494	-1.79221100
2.42290496	-1.80686100
2.42315497	-1.79221100
2.42340499	-1.78732800
2.42365501	-1.81174500
2.42390502	-1.81174500
2.42415504	-1.80197800
2.42440505	-1.79709400
2.42465507	-1.79709400
2.42490509	-1.78732800
2.42515510	-1.80686100
2.42540512	-1.80197800
2.42565513	-1.79709400
2.42590515	-1.80686100
2.42615517	-1.78732800
2.42640518	-1.78244400
2.42665520	-1.80686100
2.42690521	-1.78732800
2.42715523	-1.81174500
2.42740525	-1.81662800
2.42765526	-1.79221100
2.42790528	-1.79221100
2.42815529	-1.78244400
2.42840531	-1.79709400
2.42865533	-1.78732800
2.42890534	-1.79709400
2.42915536	-1.80686100
2.42940537	-1.79221100
2.42965539	-1.78732800
2.42990541	-1.79221100
2.43015542	-1.78732800
2.43040544	-1.79221100
2.43065545	-1.79221100
2.43090547	-1.80197800
2.43115549	-1.79709400
2.43140550	-1.80197800
2.43165552	-1.79709400
2.43190553	-1.79709400
2.43215555	-1.81174500
2.43240557	-1.78732800
2.43265558	-1.80197800
2.43290560	-1.78244400
2.43315561	-1.81174500
2.43340563	-1.80197800
2.43365565	-1.80686100
2.43390566	-1.81174500
2.43415568	-1.80197800
2.43440569	-1.80197800
2.43465571	-1.80197800
2.43490573	-1.81662800
2.43515574	-1.79221100
2.43540576	-1.79709400
2.43565577	-1.80686100
2.43590579	-1.80686100
2.43615581	-1.80197800
2.43640582	-1.79709400
2.43665584	-1.79709400
2.43690585	-1.81174500
2.43715587	-1.79709400
2.43740589	-1.80686100
2.43765590	-1.79709400
2.43790592	-1.79221100
2.43815593	-1.80197800
2.43840595	-1.79709400
2.43865597	-1.81662800
2.43890598	-1.80686100
2.43915600	-1.79709400
2.43940601	-1.80197800
2.43965603	-1.80686100
2.43990605	-1.79221100
2.44015606	-1.80197800
2.44040608	-1.80686100
2.44065609	-1.79709400
2.44090611	-1.78732800
2.44115613	-1.80197800
2.44140614	-1.78732800
2.44165616	-1.79221100
2.44190617	-1.80197800
2.44215619	-1.81662800
2.44240621	-1.80686100
2.44265622	-1.79221100
2.44290624	-1.79709400
2.44315625	-1.79221100
2.44340627	-1.79221100
2.44365629	-1.78732800
2.44390630	-1.80686100
2.44415632	-1.78732800
2.44440633	-1.81174500
2.44465635	-1.80686100
2.44490637	-1.81174500
2.44515638	-1.80686100
2.44540640	-1.78732800
2.44565641	-1.77756100
2.44590643	-1.80197800
2.44615644	-1.79221100
2.44640646	-1.79709400
2.44665648	-1.79221100
2.44690649	-1.79221100
2.44715651	-1.79709400
2.44740652	-1.79221100
2.44765654	-1.79221100
2.44790656	-1.78732800
2.44815657	-1.79709400
2.44840659	-1.80197800
2.44865660	-1.79221100
2.44890662	-1.79221100
2.44915664	-1.79709400
2.44940665	-1.81662800
2.44965667	-1.78244400
2.44990668	-1.80197800
2.45015670	-1.79221100
2.45040672	-1.81174500
2.45065673	-1.77756100
2.45090675	-1.80197800
2.45115676	-1.80197800
2.45140678	-1.80686100
2.45165680	-1.80686100
2.45190681	-1.80197800
2.45215683	-1.80197800
2.45240684	-1.80197800
2.45265686	-1.79709400
2.45290688	-1.81662800
2.45315689	-1.78732800
2.45340691	-1.79709400
2.45365692	-1.79709400
2.45390694	-1.79709400
2.45415696	-1.81662800
2.45440697	-1.79709400
2.45465699	-1.80686100
2.45490700	-1.80197800
2.45515702	-1.80197800
2.45540704	-1.79221100
2.45565705	-1.80686100
2.45590707	-1.79709400
2.45615708	-1.80686100
2.45640710	-1.79221100
2.45665712	-1.79221100
2.45690713	-1.80197800
2.45715715	-1.80686100
2.45740716	-1.79709400
2.45765718	-1.79709400
2.45790720	-1.78244400
2.45815721	-1.81662800
2.45840723	-1.79709400
2.45865724	-1.80686100
2.45890726	-1.80197800
2.45915728	-1.81174500
2.45940729	-1.79709400
2.45965731	-1.80686100
2.45990732	-1.79221100
2.46015734	-1.79709400
2.46040736	-1.80197800
2.46065737	-1.79709400
2.46090739	-1.80197800
2.46115740	-1.79221100
2.46140742	-1.79709400
2.46165744	-1.80686100
2.46190745	-1.80197800
2.46215747	-1.81662800
2.46240748	-1.80686100
2.46265750	-1.78732800
2.46290752	-1.78244400
2.46315753	-1.79221100
2.46340755	-1.79221100
2.46365756	-1.80197800
2.46390758	-1.79221100
2.46415760	-1.79709400
2.46440761	-1.80197800
2.46465763	-1.78244400
2.46490764	-1.78732800
2.46515766	-1.79221100
2.46540768	-1.81174500
2.46565769	-1.79221100
2.46590771	-1.80197800
2.46615772	-1.79709400
2.46640774	-1.80197800
2.46665776	-1.80197800
2.46690777	-1.81174500
2.46715779	-1.80197800
2.46740780	-1.79709400
2.46765782	-1.80197800
2.46790784	-1.81662800
2.46815785	-1.80197800
2.46840787	-1.82151100
2.46865788	-1.81174500
2.46890790	-1.79709400
2.46915792	-1.82151100
2.46940793	-1.79221100
2.46965795	-1.80197800
2.46990796	-1.79221100
2.47015798	-1.81174500
2.47040800	-1.80197800
2.47065801	-1.78732800
2.47090803	-1.79221100
2.47115804	-1.79709400
2.47140806	-1.80197800
2.47165808	-1.79221100
2.47190809	-1.79709400
2.47215811	-1.79709400
2.47240812	-1.78732800
2.47265814	-1.78732800
2.47290816	-1.81174500
2.47315817	-1.79221100
2.47340819	-1.79221100
2.47365820	-1.81174500
2.47390822	-1.81174500
2.47415824	-1.78732800
2.47440825	-1.81662800
2.47465827	-1.80686100
2.47490828	-1.79221100
2.47515830	-1.80197800
2.47540832	-1.77267700
2.47565833	-1.79221100
2.47590835	-1.79221100
2.47615836	-1.79221100
2.47640838	-1.80686100
2.47665840	-1.79221100
2.47690841	-1.79709400
2.47715843	-1.80197800
2.47740844	-1.79221100
2.47765846	-1.79709400
2.47790848	-1.80686100
2.47815849	-1.81174500
2.47840851	-1.80197800
2.47865852	-1.79709400
2.47890854	-1.80197800
2.47915856	-1.79709400
2.47940857	-1.79709400
2.47965859	-1.78732800
2.47990860	-1.81174500
2.48015862	-1.79221100
2.48040864	-1.81174500
2.48065865	-1.78244400
2.48090867	-1.81174500
2.48115868	-1.80197800
2.48140870	-1.79221100
2.48165872	-1.79709400
2.48190873	-1.79709400
2.48215875	-1.80686100
2.48240876	-1.80197800
2.48265878	-1.81174500
2.48290880	-1.79709400
2.48315881	-1.79221100
2.48340883	-1.78244400
2.48365884	-1.80197800
2.48390886	-1.80197800
2.48415888	-1.81174500
2.48440889	-1.80686100
2.48465891	-1.79709400
2.48490892	-1.80686100
2.48515894	-1.78732800
2.48540896	-1.78732800
2.48565897	-1.81174500
2.48590899	-1.79709400
2.48615900	-1.80686100
2.48640902	-1.79221100
2.48665904	-1.80197800
2.48690905	-1.79709400
2.48715907	-1.79709400
2.48740908	-1.80197800
2.48765910	-1.79221100
2.48790912	-1.77756100
2.48815913	-1.79221100
2.48840915	-1.78732800
2.48865916	-1.79221100
2.48890918	-1.80686100
2.48915920	-1.79221100
2.48940921	-1.79221100
2.48965923	-1.78732800
2.48990924	-1.81174500
2.49015926	-1.79221100
2.49040928	-1.79221100
2.49065929	-1.80686100
2.49090931	-1.78244400
2.49115932	-1.78732800
2.49140934	-1.80197800
2.49165936	-1.79221100
2.49190937	-1.80686100
2.49215939	-1.79709400
2.49240940	-1.80686100
